loan_id,customer_id,loan_type,amount,interest_rate,term_months,issue_date,branch,status,risk_score,full_name,gender,birth_date,city,segment,registration_date
1011,385,Кредитная карта,101000.0,24.4,36,2025-03-24,Отделение №12,Активен,0.7,Иванна Григорьевна Комиссарова,F,1985-06-04,Челябинск,Premium,2024-08-03
1012,10,Вексель,1022000.0,9.49,9,2025-05-21,Отделение №10,Активен,0.635,Алина Евгеньевна Мамонтова,F,1970-09-21,Москва,Retail,2025-05-21
1013,643,Потребительский,359000.0,14.35,36,2023-09-09,Отделение №12,Активен,0.824,Алина Андреевна Николаева,F,1958-01-24,Новосибирск,Retail,2023-09-09
1014,390,Потребительский,55000.0,20.38,36,2024-07-09,Отделение №2,Дефолт,0.065,Баранова Лариса Кузьминична,F,1993-11-07,Новосибирск,Business,2024-07-09
1015,84,Ипотека,11027000.0,20.4,120,2025-07-23,Отделение №11,Активен,0.43,Терентий Игнатович Субботин,M,1957-02-09,Казань,Retail,2025-07-23
1016,614,Вексель,3609000.0,8.12,3,2025-11-28,Отделение №15,Активен,0.588,Григорий Феоктистович Шестаков,M,1993-03-29,Санкт-Петербург,Retail,2025-11-28
1017,572,Кредитная карта,218000.0,24.15,36,2025-10-20,Отделение №12,Активен,0.569,Тимофеев Виктор Гавриилович,M,1975-02-01,Ростов-на-Дону,Retail,2025-03-25
1018,154,Вексель,2309000.0,15.69,12,2025-11-28,Отделение №6,Активен,0.763,Рогов Творимир Валерьянович,M,1969-12-08,Ростов-на-Дону,Premium,2025-11-28
1019,512,Автокредит,2337000.0,9.64,36,2025-04-17,Отделение №7,Активен,0.691,Анжелика Антоновна Тарасова,F,1976-09-30,Новосибирск,Premium,2024-03-19
1020,390,Ипотека,6616000.0,22.48,300,2024-08-07,Отделение №3,Активен,0.464,Баранова Лариса Кузьминична,F,1993-11-07,Новосибирск,Business,2024-07-09
1021,464,Потребительский,613000.0,22.57,48,2025-08-07,Отделение №7,Активен,0.788,Комиссарова Вера Николаевна,F,1975-02-23,Самара,Business,2025-08-07
1022,786,Кредитная карта,201000.0,6.76,24,2024-01-19,Отделение №11,Активен,0.791,Фадеева Анна Владимировна,F,1987-08-17,Екатеринбург,Retail,2022-07-10
1023,666,Кредитная карта,71000.0,8.25,12,2024-07-01,Отделение №3,Закрыт,0.391,Константинов Лазарь Анатольевич,M,1966-11-08,Самара,Retail,2024-07-01
1024,304,Потребительский,198000.0,9.41,48,2025-12-08,Отделение №14,Активен,0.83,Давыдов Кондрат Терентьевич,M,1976-12-05,Уфа,Retail,2025-12-08
1025,353,Автокредит,992000.0,19.82,60,2025-05-27,Отделение №14,Активен,0.433,Анжелика Олеговна Федорова,F,1978-01-24,Уфа,Retail,2025-04-26
1026,357,Потребительский,777000.0,24.19,12,2025-04-03,Отделение №6,Дефолт,0.067,Людмила Юрьевна Кудряшова,F,1969-12-13,Москва,Retail,2025-04-03
1027,271,Вексель,3078000.0,16.05,6,2025-07-31,Отделение №4,Активен,0.494,Татьяна Ниловна Виноградова,F,1963-01-19,Санкт-Петербург,Business,2025-07-31
1028,431,Ипотека,2130000.0,9.42,240,2025-07-17,Отделение №11,Активен,0.63,Тихонова Лора Руслановна,F,1960-11-25,Ростов-на-Дону,Retail,2024-01-12
1029,650,Автокредит,1990000.0,11.69,36,2024-12-20,Отделение №13,Активен,0.725,Авксентий Исидорович Медведев,M,1970-11-02,Екатеринбург,Retail,2023-09-08
1030,66,Вексель,728000.0,6.83,12,2022-05-10,Отделение №4,Закрыт,0.37,Шашков Всеволод Евсеевич,M,1961-09-04,Санкт-Петербург,Business,2022-04-27
1031,274,Потребительский,295000.0,18.16,24,2025-12-06,Отделение №8,Активен,0.902,Татьяна Эльдаровна Михайлова,F,2001-08-10,Челябинск,Retail,2025-12-06
1032,321,Вексель,2819000.0,10.08,9,2025-12-01,Отделение №6,Активен,0.127,Нинель Рубеновна Комиссарова,F,1970-04-29,Москва,Retail,2022-05-23
1033,255,Вексель,2904000.0,17.41,6,2025-12-21,Отделение №14,Активен,0.237,Лидия Мироновна Кириллова,F,1983-04-06,Челябинск,Retail,2025-12-03
1034,399,Потребительский,472000.0,15.9,12,2025-01-28,Отделение №13,Дефолт,0.096,Рюрик Ермилович Беляков,M,1956-02-06,Ростов-на-Дону,Business,2025-01-28
1035,410,Потребительский,291000.0,17.59,48,2024-08-05,Отделение №12,Активен,0.891,Клавдия Руслановна Авдеева,F,1956-07-15,Уфа,Retail,2022-10-01
1036,283,Потребительский,387000.0,19.6,24,2023-07-20,Отделение №13,Закрыт,0.364,Людмила Анатольевна Афанасьева,F,2000-06-26,Екатеринбург,Retail,2022-05-05
1037,552,Потребительский,235000.0,13.05,12,2024-07-17,Отделение №9,Закрыт,0.621,Комиссаров Ипат Ильич,M,1964-04-28,Челябинск,Retail,2024-07-17
1038,442,Потребительский,255000.0,24.63,36,2025-12-24,Отделение №9,Активен,0.605,Гурьева Оксана Ждановна,F,1993-01-15,Уфа,Retail,2025-12-24
1039,281,Потребительский,658000.0,17.63,24,2025-05-08,Отделение №1,Активен,0.296,Ковалев Аверьян Эдуардович,M,1994-07-09,Екатеринбург,Retail,2024-06-27
1040,405,Вексель,1055000.0,21.05,9,2023-05-24,Отделение №14,Закрыт,0.423,Панфилова Милица Сергеевна,F,1957-10-07,Новосибирск,Retail,2023-05-08
1041,365,Кредитная карта,111000.0,11.95,12,2025-07-16,Отделение №11,Просрочен,0.029,Михеев Никанор Валерианович,M,1969-04-14,Санкт-Петербург,Retail,2025-07-16
1042,624,Вексель,486000.0,14.72,12,2025-10-18,Отделение №3,Активен,0.382,Денисова Лариса Владимировна,F,1975-10-16,Нижний Новгород,Business,2025-10-18
1043,369,Автокредит,2372000.0,14.89,24,2023-09-28,Отделение №10,Закрыт,0.198,Лариса Макаровна Рогова,F,1959-01-19,Челябинск,Business,2023-09-28
1044,538,Ипотека,3629000.0,24.09,180,2025-04-07,Отделение №14,Активен,0.124,Иванова Марфа Леоновна,F,1999-06-09,Москва,Premium,2025-04-07
1045,164,Потребительский,408000.0,21.81,24,2023-11-20,Отделение №1,Закрыт,0.375,Антонина Григорьевна Исаева,F,1966-08-25,Нижний Новгород,Retail,2023-11-20
1046,743,Автокредит,2080000.0,12.51,60,2025-08-13,Отделение №1,Активен,0.836,Олимпиада Антоновна Захарова,F,1969-12-29,Уфа,Retail,2025-08-13
1047,455,Автокредит,1242000.0,7.53,24,2024-11-28,Отделение №3,Активен,0.717,Воронцова Валерия Аркадьевна,F,1998-10-08,Санкт-Петербург,Business,2024-11-28
1048,461,Ипотека,11269000.0,8.38,180,2022-11-07,Отделение №12,Активен,0.163,Николай Дмитриевич Зыков,M,1955-10-31,Ростов-на-Дону,Business,2022-04-04
1049,133,Потребительский,616000.0,7.99,36,2023-11-24,Отделение №2,Активен,0.344,Зимина Фёкла Васильевна,F,1997-01-28,Челябинск,Retail,2023-11-09
1050,244,Ипотека,7451000.0,21.03,300,2025-08-07,Отделение №9,Активен,0.695,Куликова Фёкла Александровна,F,1970-02-03,Новосибирск,Retail,2024-01-05
1051,449,Вексель,4090000.0,8.62,12,2024-04-18,Отделение №5,Закрыт,0.911,Харитонова Варвара Рубеновна,F,1971-08-18,Санкт-Петербург,Premium,2024-04-18
1052,673,Потребительский,92000.0,18.33,12,2023-12-04,Отделение №8,Закрыт,0.697,Афиноген Адамович Голубев,M,1965-12-15,Новосибирск,Retail,2023-12-04
1053,635,Потребительский,214000.0,24.06,24,2023-09-24,Отделение №6,Закрыт,0.138,Демид Валерианович Попов,M,1992-06-26,Казань,Retail,2023-09-24
1054,376,Потребительский,617000.0,15.89,48,2023-04-09,Отделение №1,Активен,0.29,Радим Фролович Федосеев,M,1982-07-30,Новосибирск,Business,2023-04-09
1055,142,Вексель,3516000.0,10.18,3,2022-04-13,Отделение №4,Просрочен,0.036,Любосмысл Гавриилович Мартынов,M,1966-09-14,Нижний Новгород,Retail,2022-04-13
1056,219,Автокредит,419000.0,22.72,24,2025-04-06,Отделение №14,Активен,0.509,Иван Ильич Поляков,M,1988-10-11,Новосибирск,Business,2024-08-03
1057,340,Потребительский,210000.0,20.19,12,2025-07-09,Отделение №9,Активен,0.281,Прасковья Тимуровна Лебедева,F,1975-12-23,Ростов-на-Дону,Premium,2022-12-18
1058,514,Ипотека,5884000.0,11.22,180,2025-05-29,Отделение №15,Активен,0.196,Сазонова Нина Леоновна,F,1985-02-05,Самара,Premium,2024-06-24
1059,60,Потребительский,139000.0,7.03,36,2024-07-13,Отделение №11,Активен,0.603,Юдина Клавдия Робертовна,F,1972-02-12,Москва,Retail,2022-05-01
1060,95,Вексель,3873000.0,8.57,6,2023-07-01,Отделение №2,Закрыт,0.387,Савин Эрнст Захарьевич,M,1979-11-08,Санкт-Петербург,Retail,2023-07-01
1061,712,Вексель,4384000.0,20.04,6,2025-10-16,Отделение №12,Активен,0.299,Зиновий Владиславович Савельев,M,1959-07-04,Новосибирск,Retail,2025-10-16
1062,133,Вексель,4445000.0,15.03,9,2024-01-10,Отделение №4,Закрыт,0.648,Зимина Фёкла Васильевна,F,1997-01-28,Челябинск,Retail,2023-11-09
1063,100,Автокредит,2699000.0,15.9,48,2025-08-06,Отделение №4,Активен,0.31,Мухина Эмилия Анатольевна,F,1979-05-10,Уфа,Retail,2025-08-06
1064,567,Вексель,4316000.0,23.92,6,2025-09-14,Отделение №6,Активен,0.389,Арсений Бориславович Лаврентьев,M,2001-01-06,Москва,Retail,2025-09-14
1065,189,Ипотека,5908000.0,15.34,180,2025-06-02,Отделение №13,Активен,0.597,Крюков Ким Фёдорович,M,1999-01-29,Санкт-Петербург,Business,2025-06-02
1066,664,Кредитная карта,261000.0,17.84,12,2023-11-11,Отделение №14,Закрыт,0.884,Ковалева Синклитикия Матвеевна,F,2005-11-01,Челябинск,Business,2023-11-11
